time,sea_water_practical_salinity_ctd,sea_water_practical_salinity_ctd_qc_agg,z
UTC,1e-3,,m
2021-07-22T07:22:12Z,33.4146,1,0.0
2021-07-22T07:26:12Z,33.4273,1,0.0
2021-07-22T07:30:12Z,33.4259,1,0.0
2021-07-22T07:34:12Z,33.4244,1,0.0
2021-07-22T07:38:12Z,33.423,1,0.0
2021-07-22T07:42:12Z,33.4357,1,0.0
2021-07-22T07:46:12Z,33.4245,1,0.0
2021-07-22T07:50:12Z,33.4245,1,0.0
2021-07-22T07:54:12Z,33.4289,1,0.0
2021-07-22T07:58:12Z,33.4251,1,0.0
2021-07-22T08:02:12Z,33.4239,1,0.0
2021-07-22T08:06:12Z,33.4262,1,0.0
2021-07-22T08:10:12Z,33.4264,1,0.0
2021-07-22T08:14:12Z,33.4292,1,0.0
2021-07-22T08:18:12Z,33.4275,1,0.0
2021-07-22T08:22:12Z,33.4157,1,0.0
2021-07-22T08:26:12Z,33.4269,1,0.0
2021-07-22T08:30:12Z,33.4231,1,0.0
2021-07-22T08:34:12Z,33.4257,1,0.0
2021-07-22T08:38:12Z,33.4231,1,0.0
2021-07-22T08:42:12Z,33.4276,1,0.0
2021-07-22T08:46:12Z,33.4263,1,0.0
2021-07-22T08:50:12Z,33.4245,1,0.0
2021-07-22T08:54:12Z,33.418,1,0.0
2021-07-22T08:58:12Z,33.4253,1,0.0
2021-07-22T09:02:12Z,33.4321,1,0.0
2021-07-22T09:06:12Z,33.4248,1,0.0
2021-07-22T09:10:12Z,33.4347,1,0.0
2021-07-22T09:14:12Z,33.4271,1,0.0
2021-07-22T09:18:12Z,33.4274,1,0.0
2021-07-22T09:22:12Z,33.4265,1,0.0
2021-07-22T09:26:12Z,33.4274,1,0.0
2021-07-22T09:30:12Z,33.4281,1,0.0
2021-07-22T09:34:12Z,33.4273,1,0.0
2021-07-22T09:38:12Z,33.4291,1,0.0
2021-07-22T09:42:12Z,33.4287,1,0.0
2021-07-22T09:46:12Z,33.4279,1,0.0
2021-07-22T09:50:12Z,33.43,1,0.0
2021-07-22T09:54:12Z,33.4289,1,0.0
2021-07-22T09:58:12Z,33.43,1,0.0
2021-07-22T10:02:12Z,33.4281,1,0.0
2021-07-22T10:06:12Z,33.429,1,0.0
2021-07-22T10:10:12Z,33.4286,1,0.0
2021-07-22T10:14:12Z,33.4298,1,0.0
2021-07-22T10:18:12Z,33.4294,1,0.0
2021-07-22T10:22:12Z,33.4301,1,0.0
2021-07-22T10:26:12Z,33.4309,1,0.0
2021-07-22T10:30:12Z,33.4302,1,0.0
2021-07-22T10:34:12Z,33.4335,1,0.0
2021-07-22T10:38:12Z,33.4329,1,0.0
2021-07-22T10:42:12Z,33.4303,1,0.0
2021-07-22T10:46:12Z,33.4336,1,0.0
2021-07-22T10:50:12Z,33.4303,1,0.0
2021-07-22T10:54:12Z,33.427,1,0.0
2021-07-22T10:58:12Z,33.4295,1,0.0
2021-07-22T11:02:12Z,33.4293,1,0.0
2021-07-22T11:06:12Z,33.434,1,0.0
2021-07-22T11:10:12Z,33.432,1,0.0
2021-07-22T11:14:12Z,33.4304,1,0.0
2021-07-22T11:18:12Z,33.4303,1,0.0
2021-07-22T11:22:12Z,33.4296,1,0.0
2021-07-22T11:26:12Z,33.427,1,0.0
2021-07-22T11:30:12Z,33.4291,1,0.0
2021-07-22T11:34:12Z,33.4316,1,0.0
2021-07-22T11:38:12Z,33.426,1,0.0
2021-07-22T11:42:12Z,33.4299,1,0.0
2021-07-22T11:46:12Z,33.431,1,0.0
2021-07-22T11:50:12Z,33.4304,1,0.0
2021-07-22T11:54:12Z,33.435,1,0.0
2021-07-22T11:58:12Z,33.4332,1,0.0
2021-07-22T12:02:12Z,33.4322,1,0.0
2021-07-22T12:06:12Z,33.4305,1,0.0
2021-07-22T12:10:12Z,33.4304,1,0.0
2021-07-22T12:14:12Z,33.4288,1,0.0
2021-07-22T12:18:12Z,33.4227,1,0.0
2021-07-22T12:22:12Z,33.4312,1,0.0
2021-07-22T12:26:12Z,33.4274,1,0.0
2021-07-22T12:30:12Z,33.4386,1,0.0
2021-07-22T12:34:12Z,33.4304,1,0.0
2021-07-22T12:38:12Z,33.4345,1,0.0
2021-07-22T12:42:12Z,33.4332,1,0.0
2021-07-22T12:46:12Z,33.4296,1,0.0
2021-07-22T12:50:12Z,33.4475,1,0.0
2021-07-22T12:54:12Z,33.4335,1,0.0
2021-07-22T12:58:12Z,33.4339,1,0.0
2021-07-22T13:02:12Z,33.44,1,0.0
2021-07-22T13:06:12Z,33.4347,1,0.0
2021-07-22T13:10:12Z,33.434,1,0.0
2021-07-22T13:14:12Z,33.435,1,0.0
2021-07-22T13:18:12Z,33.4323,1,0.0
2021-07-22T13:22:12Z,33.4291,1,0.0
2021-07-22T13:26:12Z,33.4316,1,0.0
2021-07-22T13:30:12Z,33.4107,1,0.0
2021-07-22T13:34:12Z,33.4291,1,0.0
2021-07-22T13:38:12Z,33.4277,1,0.0
2021-07-22T13:42:12Z,33.4243,1,0.0
2021-07-22T13:46:12Z,33.4351,1,0.0
2021-07-22T13:50:12Z,33.4305,1,0.0
2021-07-22T13:54:12Z,33.4269,1,0.0
2021-07-22T13:58:12Z,33.4251,1,0.0
2021-07-22T14:02:12Z,33.4179,1,0.0
2021-07-22T14:06:12Z,33.4339,1,0.0
2021-07-22T14:10:12Z,33.4323,1,0.0
2021-07-22T14:14:12Z,33.4276,1,0.0
2021-07-22T14:18:12Z,33.4339,1,0.0
2021-07-22T14:22:12Z,33.4218,1,0.0
2021-07-22T14:26:12Z,33.4418,1,0.0
2021-07-22T14:30:12Z,33.4367,1,0.0
2021-07-22T14:34:12Z,33.4344,1,0.0
2021-07-22T14:38:12Z,33.4313,1,0.0
2021-07-22T14:42:12Z,33.4504,1,0.0
2021-07-22T14:46:12Z,33.4167,1,0.0
2021-07-22T14:50:12Z,33.4234,1,0.0
2021-07-22T14:54:12Z,33.4263,1,0.0
2021-07-22T14:58:12Z,33.4278,1,0.0
2021-07-22T15:02:12Z,33.4123,1,0.0
2021-07-22T15:06:12Z,33.435,1,0.0
2021-07-22T15:10:12Z,33.44,1,0.0
2021-07-22T15:14:12Z,33.4155,1,0.0
2021-07-22T15:18:12Z,33.4415,1,0.0
2021-07-22T15:22:12Z,33.4169,1,0.0
2021-07-22T15:26:12Z,33.4192,1,0.0
2021-07-22T15:30:12Z,33.439,1,0.0
2021-07-22T15:34:12Z,33.468,1,0.0
2021-07-22T15:38:12Z,33.4344,1,0.0
2021-07-22T15:42:12Z,33.441,1,0.0
2021-07-22T15:46:12Z,33.4019,1,0.0
2021-07-22T15:50:12Z,33.4003,1,0.0
2021-07-22T15:54:12Z,33.4303,1,0.0
2021-07-22T15:58:12Z,33.4191,1,0.0
2021-07-22T16:02:12Z,33.4325,1,0.0
2021-07-22T16:06:12Z,33.4311,1,0.0
2021-07-22T16:10:12Z,33.4113,1,0.0
2021-07-22T16:14:12Z,33.4309,1,0.0
2021-07-22T16:18:12Z,33.415,1,0.0
2021-07-22T16:22:12Z,33.4329,1,0.0
2021-07-22T16:26:12Z,33.4368,1,0.0
2021-07-22T16:30:12Z,33.4268,1,0.0
2021-07-22T16:34:12Z,33.4752,1,0.0
2021-07-22T16:38:12Z,33.4312,1,0.0
2021-07-22T16:42:12Z,33.436,1,0.0
2021-07-22T16:46:12Z,33.4133,1,0.0
2021-07-22T16:50:12Z,33.4082,1,0.0
2021-07-22T16:54:12Z,33.4303,1,0.0
2021-07-22T16:58:12Z,33.4335,1,0.0
2021-07-22T17:02:12Z,33.4296,1,0.0
2021-07-22T17:06:12Z,33.4349,1,0.0
2021-07-22T17:10:12Z,33.4363,1,0.0
2021-07-22T17:14:12Z,33.424,1,0.0
2021-07-22T17:18:12Z,33.441,1,0.0
2021-07-22T17:22:12Z,33.4221,1,0.0
2021-07-22T17:26:12Z,33.43,1,0.0
2021-07-22T17:30:12Z,33.4336,1,0.0
2021-07-22T17:34:12Z,33.4343,1,0.0
2021-07-22T17:38:12Z,33.4243,1,0.0
2021-07-22T17:42:12Z,33.424,1,0.0
2021-07-22T17:46:12Z,33.4407,1,0.0
2021-07-22T17:50:12Z,33.4275,1,0.0
2021-07-22T17:54:12Z,33.4288,1,0.0
2021-07-22T17:58:12Z,33.4291,1,0.0
2021-07-22T18:02:12Z,33.4349,1,0.0
2021-07-22T18:06:12Z,33.4314,1,0.0
2021-07-22T18:10:12Z,33.4417,1,0.0
2021-07-22T18:14:12Z,33.4344,1,0.0
2021-07-22T18:18:12Z,33.4108,1,0.0
2021-07-22T18:22:12Z,33.4279,1,0.0
2021-07-22T18:26:12Z,33.4428,1,0.0
2021-07-22T18:30:12Z,33.4161,1,0.0
2021-07-22T18:34:12Z,33.439,1,0.0
2021-07-22T18:38:12Z,33.4286,1,0.0
2021-07-22T18:42:12Z,33.4314,1,0.0
2021-07-22T18:46:12Z,33.4337,1,0.0
2021-07-22T18:50:12Z,33.4387,1,0.0
2021-07-22T18:54:12Z,33.4339,1,0.0
2021-07-22T18:58:12Z,33.4393,1,0.0
2021-07-22T19:02:12Z,33.4306,1,0.0
2021-07-22T19:06:12Z,33.434,1,0.0
2021-07-22T19:10:12Z,33.4269,1,0.0
2021-07-22T19:14:12Z,33.4221,1,0.0
2021-07-22T19:18:12Z,33.4387,1,0.0
2021-07-22T19:22:12Z,33.4418,1,0.0
2021-07-22T19:26:12Z,33.4244,1,0.0
2021-07-22T19:30:12Z,33.4279,1,0.0
2021-07-22T19:34:12Z,33.4321,1,0.0
2021-07-22T19:38:12Z,33.4358,1,0.0
2021-07-22T19:42:12Z,33.4441,1,0.0
2021-07-22T19:46:12Z,33.4405,1,0.0
2021-07-22T19:50:12Z,33.4394,1,0.0
2021-07-22T19:54:12Z,33.409,1,0.0
2021-07-22T19:58:12Z,33.4401,1,0.0
2021-07-22T20:02:12Z,33.4304,1,0.0
2021-07-22T20:06:12Z,33.4317,1,0.0
2021-07-22T20:10:12Z,33.4346,1,0.0
2021-07-22T20:14:12Z,33.4319,1,0.0
2021-07-22T20:18:12Z,33.4328,1,0.0
2021-07-22T20:22:12Z,33.4325,1,0.0
2021-07-22T20:26:12Z,33.4243,1,0.0
2021-07-22T20:30:12Z,33.4022,1,0.0
2021-07-22T20:34:12Z,33.4255,1,0.0
2021-07-22T20:38:12Z,33.4418,1,0.0
2021-07-22T20:42:12Z,33.4338,1,0.0
2021-07-22T20:46:12Z,33.4479,1,0.0
2021-07-22T20:50:12Z,33.4322,1,0.0
2021-07-22T20:54:12Z,33.4194,1,0.0
2021-07-22T20:58:12Z,33.3821,1,0.0
2021-07-22T21:02:12Z,33.4305,1,0.0
2021-07-22T21:06:12Z,33.3957,1,0.0
2021-07-22T21:10:12Z,33.4481,1,0.0
2021-07-22T21:14:12Z,33.414,1,0.0
2021-07-22T21:18:12Z,33.4446,1,0.0
2021-07-22T21:22:12Z,33.4322,1,0.0
2021-07-22T21:26:12Z,33.4104,1,0.0
2021-07-22T21:30:12Z,33.4117,1,0.0
2021-07-22T21:34:12Z,33.4283,1,0.0
2021-07-22T21:38:12Z,33.4115,1,0.0
2021-07-22T21:42:12Z,33.4152,1,0.0
2021-07-22T21:46:12Z,33.3863,1,0.0
2021-07-22T21:50:12Z,33.4317,1,0.0
2021-07-22T21:54:12Z,33.4137,1,0.0
2021-07-22T21:58:12Z,33.4169,1,0.0
2021-07-22T22:02:12Z,33.4146,1,0.0
2021-07-22T22:06:12Z,33.4217,1,0.0
2021-07-22T22:10:12Z,33.4457,1,0.0
2021-07-22T22:14:12Z,33.4369,1,0.0
2021-07-22T22:18:12Z,33.4322,1,0.0
2021-07-22T22:22:12Z,33.4305,1,0.0
2021-07-22T22:26:12Z,33.4288,1,0.0
2021-07-22T22:30:12Z,33.426,1,0.0
2021-07-22T22:34:12Z,33.433,1,0.0
2021-07-22T22:38:12Z,33.4282,1,0.0
2021-07-22T22:42:12Z,33.4329,1,0.0
2021-07-22T22:46:12Z,33.4295,1,0.0
2021-07-22T22:50:12Z,33.4313,1,0.0
2021-07-22T22:54:12Z,33.4366,1,0.0
2021-07-22T22:58:12Z,33.4329,1,0.0
2021-07-22T23:02:12Z,33.4211,1,0.0
2021-07-22T23:06:12Z,33.4249,1,0.0
2021-07-22T23:10:12Z,33.4319,1,0.0
2021-07-22T23:14:12Z,33.4165,1,0.0
2021-07-22T23:18:12Z,33.4338,1,0.0
2021-07-22T23:22:12Z,33.4233,1,0.0
2021-07-22T23:26:12Z,33.4706,1,0.0
2021-07-22T23:30:12Z,33.4132,1,0.0
2021-07-22T23:34:12Z,33.449,1,0.0
2021-07-22T23:38:12Z,33.4513,1,0.0
2021-07-22T23:42:12Z,33.4406,1,0.0
2021-07-22T23:46:12Z,33.4205,1,0.0
2021-07-22T23:50:12Z,33.4344,1,0.0
2021-07-22T23:54:12Z,33.4364,1,0.0
2021-07-22T23:58:12Z,33.4331,1,0.0
2021-07-23T00:02:12Z,33.419,1,0.0
2021-07-23T00:06:12Z,33.4284,1,0.0
2021-07-23T00:10:12Z,33.4232,1,0.0
2021-07-23T00:14:12Z,33.4276,1,0.0
2021-07-23T00:18:12Z,33.4265,1,0.0
2021-07-23T00:22:12Z,33.4295,1,0.0
2021-07-23T00:26:12Z,33.4289,1,0.0
2021-07-23T00:30:12Z,33.4306,1,0.0
2021-07-23T00:34:12Z,33.4285,1,0.0
2021-07-23T00:38:12Z,33.4276,1,0.0
2021-07-23T00:42:12Z,33.4314,1,0.0
2021-07-23T00:46:12Z,33.4267,1,0.0
2021-07-23T00:50:12Z,33.4273,1,0.0
2021-07-23T00:54:12Z,33.427,1,0.0
2021-07-23T00:58:12Z,33.4255,1,0.0
2021-07-23T01:02:12Z,33.4319,1,0.0
2021-07-23T01:06:12Z,33.4281,1,0.0
2021-07-23T01:10:12Z,33.4277,1,0.0
2021-07-23T01:14:12Z,33.4261,1,0.0
2021-07-23T01:18:12Z,33.4289,1,0.0
2021-07-23T01:22:12Z,33.4323,1,0.0
2021-07-23T01:26:12Z,33.4409,1,0.0
2021-07-23T01:30:12Z,33.431,1,0.0
2021-07-23T01:34:12Z,33.4241,1,0.0
2021-07-23T01:38:12Z,33.4119,1,0.0
2021-07-23T01:42:12Z,33.4195,1,0.0
2021-07-23T01:46:12Z,33.4306,1,0.0
2021-07-23T01:50:12Z,33.4281,1,0.0
2021-07-23T01:54:12Z,33.423,1,0.0
2021-07-23T01:58:12Z,33.43,1,0.0
2021-07-23T02:02:12Z,33.4251,1,0.0
2021-07-23T02:06:12Z,33.4247,1,0.0
2021-07-23T02:10:12Z,33.4279,1,0.0
2021-07-23T02:14:12Z,33.4184,1,0.0
2021-07-23T02:18:12Z,33.4298,1,0.0
2021-07-23T02:22:12Z,33.4246,1,0.0
2021-07-23T02:26:12Z,33.4237,1,0.0
2021-07-23T02:30:12Z,33.4223,1,0.0
2021-07-23T02:34:12Z,33.4211,1,0.0
2021-07-23T02:38:12Z,33.4213,1,0.0
2021-07-23T02:42:12Z,33.424,1,0.0
2021-07-23T02:46:12Z,33.4212,1,0.0
2021-07-23T02:50:12Z,33.4222,1,0.0
2021-07-23T02:54:12Z,33.4244,1,0.0
2021-07-23T02:58:12Z,33.4267,1,0.0
2021-07-23T03:02:12Z,33.4265,1,0.0
2021-07-23T03:06:12Z,33.4302,1,0.0
2021-07-23T03:10:12Z,33.4255,1,0.0
2021-07-23T03:14:12Z,33.4231,1,0.0
2021-07-23T03:18:12Z,33.4258,1,0.0
2021-07-23T03:22:12Z,33.4192,1,0.0
2021-07-23T03:26:12Z,33.4285,1,0.0
2021-07-23T03:30:12Z,33.4288,1,0.0
2021-07-23T03:34:12Z,33.4247,1,0.0
2021-07-23T03:38:12Z,33.423,1,0.0
2021-07-23T03:42:12Z,33.4216,1,0.0
2021-07-23T03:46:12Z,33.4285,1,0.0
2021-07-23T03:50:12Z,33.4258,1,0.0
2021-07-23T03:54:12Z,33.4278,1,0.0
2021-07-23T03:58:12Z,33.4245,1,0.0
2021-07-23T04:02:12Z,33.4236,1,0.0
2021-07-23T04:06:12Z,33.4247,1,0.0
2021-07-23T04:10:12Z,33.4286,1,0.0
2021-07-23T04:14:12Z,33.4257,1,0.0
2021-07-23T04:18:12Z,33.4205,1,0.0
2021-07-23T04:22:12Z,33.4234,1,0.0
2021-07-23T04:26:12Z,33.4218,1,0.0
2021-07-23T04:30:12Z,33.422,1,0.0
2021-07-23T04:34:12Z,33.4277,1,0.0
2021-07-23T04:38:12Z,33.4243,1,0.0
2021-07-23T04:42:12Z,33.4216,1,0.0
2021-07-23T04:46:12Z,33.4209,1,0.0
2021-07-23T04:50:12Z,33.4194,1,0.0
2021-07-23T04:54:12Z,33.4238,1,0.0
2021-07-23T04:58:12Z,33.4198,1,0.0
2021-07-23T05:02:12Z,33.4254,1,0.0
2021-07-23T05:06:12Z,33.4273,1,0.0
2021-07-23T05:10:12Z,33.4261,1,0.0
2021-07-23T05:14:12Z,33.4265,1,0.0
2021-07-23T05:18:12Z,33.4236,1,0.0
2021-07-23T05:22:12Z,33.4213,1,0.0
2021-07-23T05:26:12Z,33.4235,1,0.0
2021-07-23T05:30:12Z,33.4173,1,0.0
2021-07-23T05:34:12Z,33.4165,1,0.0
2021-07-23T05:38:12Z,33.4167,1,0.0
2021-07-23T05:42:12Z,33.4182,1,0.0
2021-07-23T05:46:12Z,33.4073,1,0.0
2021-07-23T05:50:12Z,33.3986,1,0.0
2021-07-23T05:54:12Z,33.4123,1,0.0
2021-07-23T05:58:12Z,33.4112,1,0.0
2021-07-23T06:02:12Z,33.4302,1,0.0
2021-07-23T06:06:12Z,33.4072,1,0.0
2021-07-23T06:10:12Z,33.4168,1,0.0
2021-07-23T06:14:12Z,33.4216,1,0.0
2021-07-23T06:18:12Z,33.4112,1,0.0
2021-07-23T06:22:12Z,33.4118,1,0.0
2021-07-23T06:26:12Z,33.4106,1,0.0
2021-07-23T06:30:12Z,33.4166,1,0.0
2021-07-23T06:34:12Z,33.4133,1,0.0
2021-07-23T06:38:12Z,33.4158,1,0.0
2021-07-23T06:42:12Z,33.4088,1,0.0
2021-07-23T06:46:12Z,33.4172,1,0.0
2021-07-23T06:50:12Z,33.4099,1,0.0
2021-07-23T06:54:12Z,33.4111,1,0.0
2021-07-23T06:58:12Z,33.4101,1,0.0
2021-07-23T07:02:12Z,33.4149,1,0.0
2021-07-23T07:06:12Z,33.4112,1,0.0
2021-07-23T07:10:12Z,33.413,1,0.0
2021-07-23T07:14:12Z,33.4167,1,0.0
2021-07-23T07:18:12Z,33.423,1,0.0
2021-07-23T07:22:12Z,33.411,1,0.0
2021-07-23T07:26:12Z,33.4128,1,0.0
2021-07-23T07:30:12Z,33.4122,1,0.0
2021-07-23T07:34:12Z,33.4162,1,0.0
2021-07-23T07:38:12Z,33.412,1,0.0
2021-07-23T07:42:12Z,33.4209,1,0.0
2021-07-23T07:46:12Z,33.4123,1,0.0
2021-07-23T07:50:12Z,33.4297,1,0.0
2021-07-23T07:54:12Z,33.4141,1,0.0
2021-07-23T07:58:12Z,33.4163,1,0.0
2021-07-23T08:02:12Z,33.4224,1,0.0
2021-07-23T08:06:12Z,33.4207,1,0.0
2021-07-23T08:10:12Z,33.4271,1,0.0
2021-07-23T08:14:12Z,33.4198,1,0.0
2021-07-23T08:18:12Z,33.4244,1,0.0
2021-07-23T08:22:12Z,33.4201,1,0.0
2021-07-23T08:26:12Z,33.4162,1,0.0
2021-07-23T08:30:12Z,33.4177,1,0.0
2021-07-23T08:34:12Z,33.4171,1,0.0
2021-07-23T08:38:12Z,33.421,1,0.0
2021-07-23T08:42:12Z,33.4231,1,0.0
2021-07-23T08:46:12Z,33.4239,1,0.0
2021-07-23T08:50:12Z,33.4288,1,0.0
2021-07-23T08:54:12Z,33.4221,1,0.0
2021-07-23T08:58:12Z,33.4291,1,0.0
2021-07-23T09:02:12Z,33.4227,1,0.0
2021-07-23T09:06:12Z,33.4274,1,0.0
2021-07-23T09:10:12Z,33.4234,1,0.0
2021-07-23T09:14:12Z,33.4224,1,0.0
2021-07-23T09:18:12Z,33.4229,1,0.0
2021-07-23T09:22:12Z,33.4223,1,0.0
2021-07-23T09:26:12Z,33.4209,1,0.0
2021-07-23T09:30:12Z,33.4235,1,0.0
2021-07-23T09:34:12Z,33.4209,1,0.0
2021-07-23T09:38:12Z,33.4214,1,0.0
2021-07-23T09:42:12Z,33.4202,1,0.0
2021-07-23T09:46:12Z,33.422,1,0.0
2021-07-23T09:50:12Z,33.4199,1,0.0
2021-07-23T09:54:12Z,33.4216,1,0.0
2021-07-23T09:58:12Z,33.4221,1,0.0
2021-07-23T10:02:12Z,33.4219,1,0.0
2021-07-23T10:06:12Z,33.4235,1,0.0
2021-07-23T10:10:12Z,33.4227,1,0.0
2021-07-23T10:14:12Z,33.4219,1,0.0
2021-07-23T10:18:12Z,33.4213,1,0.0
2021-07-23T10:22:12Z,33.4211,1,0.0
2021-07-23T10:26:12Z,33.4217,1,0.0
2021-07-23T10:30:12Z,33.4206,1,0.0
2021-07-23T10:34:12Z,33.421,1,0.0
2021-07-23T10:38:12Z,33.4208,1,0.0
2021-07-23T10:42:12Z,33.4207,1,0.0
2021-07-23T10:46:12Z,33.42,1,0.0
2021-07-23T10:50:12Z,33.4208,1,0.0
2021-07-23T10:54:12Z,33.42,1,0.0
2021-07-23T10:58:12Z,33.4194,1,0.0
2021-07-23T11:02:12Z,33.4191,1,0.0
2021-07-23T11:06:12Z,33.4193,1,0.0
2021-07-23T11:10:12Z,33.419,1,0.0
2021-07-23T11:14:12Z,33.4189,1,0.0
2021-07-23T11:18:12Z,33.419,1,0.0
2021-07-23T11:22:12Z,33.4175,1,0.0
2021-07-23T11:26:12Z,33.422,1,0.0
2021-07-23T11:30:12Z,33.4172,1,0.0
2021-07-23T11:34:12Z,33.4166,1,0.0
2021-07-23T11:38:12Z,33.416,1,0.0
2021-07-23T11:42:12Z,33.4176,1,0.0
2021-07-23T11:46:12Z,33.4167,1,0.0
2021-07-23T11:50:12Z,33.4198,1,0.0
2021-07-23T11:54:12Z,33.4192,1,0.0
2021-07-23T11:58:12Z,33.4175,1,0.0
2021-07-23T12:02:12Z,33.4201,1,0.0
2021-07-23T12:06:12Z,33.4165,1,0.0
2021-07-23T12:10:12Z,33.4169,1,0.0
2021-07-23T12:14:12Z,33.4166,1,0.0
2021-07-23T12:18:12Z,33.4166,1,0.0
2021-07-23T12:22:12Z,33.4169,1,0.0
2021-07-23T12:26:12Z,33.4176,1,0.0
2021-07-23T12:30:12Z,33.4167,1,0.0
2021-07-23T12:34:12Z,33.4161,1,0.0
2021-07-23T12:38:12Z,33.4168,1,0.0
2021-07-23T12:42:12Z,33.4175,1,0.0
2021-07-23T12:46:12Z,33.4169,1,0.0
2021-07-23T12:50:12Z,33.4165,1,0.0
2021-07-23T12:54:12Z,33.4156,1,0.0
2021-07-23T12:58:12Z,33.4162,1,0.0
2021-07-23T13:02:12Z,33.4159,1,0.0
2021-07-23T13:06:12Z,33.4155,1,0.0
2021-07-23T13:10:12Z,33.4155,1,0.0
2021-07-23T13:14:12Z,33.4155,1,0.0
2021-07-23T13:18:12Z,33.4145,1,0.0
2021-07-23T13:22:12Z,33.4146,1,0.0
2021-07-23T13:26:12Z,33.4146,1,0.0
2021-07-23T13:30:12Z,33.4127,1,0.0
2021-07-23T13:34:12Z,33.4148,1,0.0
2021-07-23T13:38:12Z,33.4143,1,0.0
2021-07-23T13:42:12Z,33.4144,1,0.0
2021-07-23T13:46:12Z,33.415,1,0.0
2021-07-23T13:50:12Z,33.4135,1,0.0
2021-07-23T13:54:12Z,33.4139,1,0.0
2021-07-23T13:58:12Z,33.4142,1,0.0
2021-07-23T14:02:12Z,33.413,1,0.0
2021-07-23T14:06:12Z,33.4136,1,0.0
2021-07-23T14:10:12Z,33.4141,1,0.0
2021-07-23T14:14:12Z,33.4148,1,0.0
2021-07-23T14:18:12Z,33.4132,1,0.0
2021-07-23T14:22:12Z,33.4149,1,0.0
2021-07-23T14:26:12Z,33.4143,1,0.0
2021-07-23T14:30:12Z,33.4137,1,0.0
2021-07-23T14:34:12Z,33.4154,1,0.0
2021-07-23T14:38:12Z,33.4154,1,0.0
2021-07-23T14:42:12Z,33.4166,1,0.0
2021-07-23T14:46:12Z,33.4173,1,0.0
2021-07-23T14:50:12Z,33.416,1,0.0
2021-07-23T14:54:12Z,33.4158,1,0.0
2021-07-23T14:58:12Z,33.4167,1,0.0
2021-07-23T15:02:12Z,33.413,1,0.0
2021-07-23T15:06:12Z,33.4102,1,0.0
2021-07-23T15:10:12Z,33.4089,1,0.0
2021-07-23T15:14:12Z,33.4076,1,0.0
2021-07-23T15:18:12Z,33.4061,1,0.0
2021-07-23T15:22:12Z,33.4063,1,0.0
2021-07-23T15:26:12Z,33.4077,1,0.0
2021-07-23T15:30:12Z,33.4057,1,0.0
2021-07-23T15:34:12Z,33.4051,1,0.0
2021-07-23T15:38:12Z,33.4072,1,0.0
2021-07-23T15:42:12Z,33.4064,1,0.0
2021-07-23T15:46:12Z,33.4084,1,0.0
2021-07-23T15:50:12Z,33.4042,1,0.0
2021-07-23T15:54:12Z,33.4061,1,0.0
2021-07-23T15:58:12Z,33.4049,1,0.0
2021-07-23T16:02:12Z,33.4035,1,0.0
2021-07-23T16:06:12Z,33.4038,1,0.0
2021-07-23T16:10:12Z,33.4018,1,0.0
2021-07-23T16:14:12Z,33.4005,1,0.0
2021-07-23T16:18:12Z,33.4011,1,0.0
2021-07-23T16:22:12Z,33.4013,1,0.0
2021-07-23T16:26:12Z,33.4004,1,0.0
2021-07-23T16:30:12Z,33.4006,1,0.0
2021-07-23T16:34:12Z,33.4012,1,0.0
2021-07-23T16:38:12Z,33.4028,1,0.0
2021-07-23T16:42:12Z,33.4022,1,0.0
2021-07-23T16:46:12Z,33.4013,1,0.0
2021-07-23T16:50:12Z,33.4024,1,0.0
2021-07-23T16:54:12Z,33.4012,1,0.0
2021-07-23T16:58:12Z,33.4024,1,0.0
2021-07-23T17:02:12Z,33.4049,1,0.0
2021-07-23T17:06:12Z,33.4038,1,0.0
2021-07-23T17:10:12Z,33.4057,1,0.0
2021-07-23T17:14:12Z,33.4068,1,0.0
2021-07-23T17:18:12Z,33.404,1,0.0
2021-07-23T17:22:12Z,33.4032,1,0.0
2021-07-23T17:26:12Z,33.4034,1,0.0
2021-07-23T17:30:12Z,33.4042,1,0.0
2021-07-23T17:34:12Z,33.4056,1,0.0
2021-07-23T17:38:12Z,33.404,1,0.0
2021-07-23T17:42:12Z,33.4009,1,0.0
2021-07-23T17:46:12Z,33.4026,1,0.0
2021-07-23T17:50:12Z,33.4024,1,0.0
2021-07-23T17:54:12Z,33.4007,1,0.0
2021-07-23T17:58:12Z,33.4026,1,0.0
2021-07-23T18:02:12Z,33.4022,1,0.0
2021-07-23T18:06:12Z,33.4003,1,0.0
2021-07-23T18:10:12Z,33.402,1,0.0
2021-07-23T18:14:12Z,33.3996,1,0.0
2021-07-23T18:18:12Z,33.4012,1,0.0
2021-07-23T18:22:12Z,33.3997,1,0.0
2021-07-23T18:26:12Z,33.4002,1,0.0
2021-07-23T18:30:12Z,33.4017,1,0.0
2021-07-23T18:34:12Z,33.4039,1,0.0
2021-07-23T18:38:12Z,33.3981,1,0.0
2021-07-23T18:42:12Z,33.3988,1,0.0
2021-07-23T18:46:12Z,33.3996,1,0.0
2021-07-23T18:50:12Z,33.3996,1,0.0
2021-07-23T18:54:12Z,33.4007,1,0.0
2021-07-23T18:58:12Z,33.3975,1,0.0
2021-07-23T19:02:12Z,33.3981,1,0.0
2021-07-23T19:06:12Z,33.3989,1,0.0
2021-07-23T19:10:12Z,33.3978,1,0.0
